timestamp,si(t),a(t),mm(t),mt(t),mq(t),mr(t),r(t),cm(t),ct(t),cq(t),cr(t),em(t),et(t),q(t),zmm(t),zmt(t),zmq(t),zmr(t)
557.0,0.21322053211143133,7.066468937416849e7,6.809481942483501e-6,6.809481942480819e-6,6.80179473962007e-6,6.809481942474203e-6,72.79549986158335,0.006942712043473583,0.006942712043472289,0.006934878853223508,0.0069427120434651605,67.71646207915005,67.71646207912015,67.69555737595638,0.0,0.0,0.0,0.0
558.0,0.21322054271640314,7.093932643006907e7,6.802030860156763e-6,6.8020308601544564e-6,6.794271637774501e-6,6.802030860148402e-6,72.9335691803293,0.006948007413804836,0.006948007413803557,0.006940085666224236,0.006948007413796703,67.86530343780336,67.86530343777346,67.844112206234,0.0,0.0,0.0,0.0
559.0,0.21322055366756143,7.121420151331495e7,6.794612260549175e-6,6.794612260547255e-6,6.786780575326476e-6,6.794612260541781e-6,73.07145308360735,0.006953281278274719,0.006953281278273455,0.006945270253567454,0.006953281278266887,68.01394478433936,68.01394478430947,67.99246393067385,0.0,0.0,0.0,0.0
560.0,0.2132205649171837,7.148931247053981e7,6.7872248880477384e-6,6.787224888046217e-6,6.77932029499306e-6,6.78722488804134e-6,73.20915109603233,0.006958533709700664,0.006958533709699413,0.006950432685205971,0.0069585337096931404,68.16238560620965,68.16238560617977,68.14061201392678,0.0,0.0,0.0,0.0
561.0,0.21322057641459005,7.176465715204862e7,6.779867419055243e-6,6.779867419054126e-6,6.771889471462889e-6,6.779867419049864e-6,73.34666274845769,0.006963764780920351,0.006963764780919111,0.006955573031125733,0.006963764780913144,68.3106253975893,68.31062539755943,68.28855592730116,0.0,0.0,0.0,0.0
562.0,0.21322058810614325,7.204023341181757e7,6.77253846199026e-6,6.772538461989555e-6,6.76448671139616e-6,6.7725384619859205e-6,73.4839875779756,0.006968974564791708,0.00696897456479048,0.00696069136134582,0.006968974564784827,68.45866365937681,68.45866365934695,68.43629514876284,0.0,0.0,0.0,0.0
563.0,0.21322059993524872,7.231603910749412e7,6.765236557287146e-6,6.765236557286857e-6,6.757110553424637e-6,6.765236557283863e-6,73.62112512791681,0.006974163134192918,0.0069741631341917,0.006965787745918457,0.006974163134186368,68.60649989919412,68.60649989916428,68.5838291629352,0.0,0.0,0.0,0.0
564.0,0.21322061184235444,7.259207210039695e7,6.757960177396045e-6,6.757960177396174e-6,6.749759468151652e-6,6.757960177393831e-6,73.75807494785079,0.00697933056202241,0.0069793305620212,0.006970862254929001,0.006979330562016198,68.7541336313866,68.75413363135675,68.73115746109912,0.0,0.0,0.0,0.0
565.0,0.21322062376495113,7.286833025551601e7,6.750707726782882e-6,6.75070772678343e-6,6.7424318581521e-6,6.750707726781747e-6,73.8948365935856,0.006984476921198865,0.006984476921197662,0.006975914958495949,0.006984476921192997,68.901564377023,68.90156437699318,68.87827954119295,0.0,0.0,0.0,0.0
566.0,0.21322063563757204,7.314481144151247e7,6.743477541929371e-6,6.743477541930336e-6,6.7351260579724456e-6,6.7434775419293184e-6,74.03140962716805,0.006989602284661212,0.006989602284660016,0.006980945926770934,0.006989602284655692,69.04879166389561,69.0487916638658,69.0251949078126,0.0,0.0,0.0,0.0
567.0,0.2132206473917932,7.34215135307188e7,6.736267891333008e-6,6.736267891334385e-6,6.727840334130715e-6,6.736267891334037e-6,74.16779361688353,0.006994706725368632,0.006994706725367442,0.006985955229938728,0.006994706725363465,69.19581502652008,69.19581502649028,69.17190307221146,0.0,0.0,0.0,0.0
568.0,0.21322065895623304,7.369843439913864e7,6.729076975507075e-6,6.729076975508858e-6,6.720572885116505e-6,6.729076975509181e-6,74.30398813725613,0.006999790316300556,0.006999790316299371,0.006990942938217241,0.006999790316295745,69.3426340061355,69.34263400610571,69.31840355230044,0.0,0.0,0.0,0.0
569.0,0.21322067025655286,7.397557192644694e7,6.721902926980639e-6,6.721902926982818e-6,6.713321841390972e-6,6.721902926983812e-6,74.43999276904857,0.007004853130456664,0.0070048531304554825,0.006995909121857519,0.007004853130452212,69.48924815070441,69.48924815067463,69.46469587264791,0.0,0.0,0.0,0.0
570.0,0.21322068121545648,7.425292399598989e7,6.714743810298551e-6,6.714743810301114e-6,6.706085265386847e-6,6.714743810302775e-6,74.57580709926224,0.007009895240856886,0.007009895240855707,0.007000853851143747,0.007009895240852795,69.63565701491278,69.63565701488302,69.61077956447978,0.0,0.0,0.0,0.0
571.0,0.2132206917526904,7.453048849478486e7,6.707597622021448e-6,6.707597622024381e-6,6.6988611515084185e-6,6.707597622026702e-6,74.71143072113719,0.007014916720541403,0.007014916720540227,0.007005777196393248,0.007014916720537673,69.78186016017001,69.78186016014027,69.75665416567949,0.0,0.0,0.0,0.0
572.0,0.21322070178504374,7.480826331352055e7,6.700462290725751e-6,6.700462290729038e-6,6.691647426131548e-6,6.70046229073201e-6,74.84686323415211,0.007019917642570646,0.00701991764256947,0.007010679227956482,0.007019917642567278,69.92785715460894,69.9278571545792,69.90231922078794,0.0,0.0,0.0,0.0
573.0,0.2132207112263482,7.508624634655687e7,6.693335677003667e-6,6.693335677007286e-6,6.684441947603656e-6,6.693335677010899e-6,74.9821042440244,0.0070248980800252945,0.00702489808002412,0.0070155600162170465,0.007024898080022287,70.07364757308584,70.0736475730561,70.04777428100357,0.0,0.0,0.0,0.0
574.0,0.2132207199874782,7.536443549192497e7,6.686215573463188e-6,6.686215573467116e-6,6.677242506243736e-6,6.686215573471353e-6,75.11715336271003,0.00702985810600628,0.007029858106005105,0.0070204196315916765,0.00702985810600363,70.21923099718038,70.21923099715069,70.19301890418227,0.0,0.0,0.0,0.0
575.0,0.21322072797635078,7.564282865132725e7,6.679099704728089e-6,6.679099704732299e-6,6.670046824342341e-6,6.679099704737143e-6,75.2520102084037,0.0070347977936347835,0.007034797793633607,0.007025258144530246,0.0070347977936324885,70.36460701519574,70.36460701516606,70.33805265483751,0.0,0.0,0.0,0.0
576.0,0.21322073509792555,7.59214237301374e7,6.671985727437931e-6,6.671985727442394e-6,6.662852556161596e-6,6.671985727447824e-6,75.38667440553877,0.007039717216052235,0.007039717216051056,0.007030075625515765,0.007039717216050292,70.50977522215848,70.50977522212881,70.48287510414022,0.0,0.0,0.0,0.0
577.0,0.21322074125420484,7.620021863740027e7,6.664871230248061e-6,6.664871230252742e-6,6.655657287935186e-6,6.664871230258735e-6,75.52114558478718,0.007044616446420316,0.007044616446419134,0.007034872145064382,0.007044616446418718,70.6547352198186,70.65473521978895,70.62748582991884,0.0,0.0,0.0,0.0
578.0,0.21322074634423355,7.647921128583203e7,6.657753733829608e-6,6.657753733834474e-6,6.648458537868366e-6,6.657753733841e-6,75.65542338305963,0.007049495557920955,0.0070494955579197705,0.007039647773725383,0.007049495557919698,70.79948661664955,70.7994866166199,70.77188441665932,0.0,0.0,0.0,0.0
579.0,0.21322075026409928,7.675839959182008e7,6.650630690869489e-6,6.6506306908744985e-6,6.641253756137956e-6,6.650630690881527e-6,75.78950744350537,0.007054354623756336,0.007054354623755149,0.007044402582081193,0.007054354623755411,70.94402902784817,70.94402902781854,70.91607045550512,0.0,0.0,0.0,0.0
580.0,0.2132207529069322,7.703778147542304e7,6.643499486070406e-6,6.643499486075514e-6,6.634040324892342e-6,6.643499486083012e-6,75.92339741551241,0.007059193717148888,0.007059193717147696,0.007049136640747372,0.007059193717148286,71.0883620753348,71.0883620753052,71.0600435442572,0.0,0.0,0.0,0.0
581.0,0.21322075416290517,7.73173548603708e7,6.636357436150844e-6,6.636357436156003e-6,6.6268155582514745e-6,6.63635743616393e-6,76.05709295470734,0.007064012911341293,0.007064012911340096,0.00705385002037262,0.007064012911341004,71.23248538775317,71.23248538772359,71.20380328737401,0.0,0.0,0.0,0.0
582.0,0.21322075391923365,7.759711767406449e7,6.629201789845071e-6,6.629201789850233e-6,6.619576702306873e-6,6.629201789858546e-6,76.19059372295548,0.007068812279596481,0.00706881227959528,0.007058542791638774,0.007068812279596494,71.37639860047045,71.37639860044087,71.34734929597157,0.0,0.0,0.0,0.0
583.0,0.2132207520601757,7.787706784757648e7,6.622029727903146e-6,6.622029727908252e-6,6.612320935121619e-6,6.6220297279169075e-6,76.32389938836072,0.007073591895197634,0.007073591895196426,0.007063215025260808,0.007073591895197936,71.52010135557724,71.52010135554767,71.4906811878233,0.0,0.0,0.0,0.0
584.0,0.21322074846703215,7.815720331565042e7,6.614838363090907e-6,6.6148383630958995e-6,6.605045366730363e-6,6.614838363104846e-6,76.45700962526567,0.007078351831448181,0.007078351831446969,0.007067866791986833,0.00707835183144876,71.66359330188759,71.66359330185806,71.63379858736022,0.0,0.0,0.0,0.0
585.0,0.2132207430181463,7.843752201670116e7,6.607624740189979e-6,6.607624740194796e-6,6.597747039139321e-6,6.607624740203978e-6,76.58992411425159,0.007083092161671806,0.0070830921616705875,0.007072498162598101,0.007083092161672645,71.80687409493899,71.80687409490945,71.7767011256708,0.0,0.0,0.0,0.0
586.0,0.21322073558890423,7.871802189281484e7,6.600385835997774e-6,6.600385836002346e-6,6.590422926326274e-6,6.600385836011706e-6,76.72264254213837,0.0070878129592124375,0.007087812959211214,0.007077109207908999,0.007087812959213521,71.94994339699231,71.9499433969628,71.91938844050104,0.0,0.0,0.0,0.0
587.0,0.2132207260517345,7.89987008897488e7,6.593118559327486e-6,6.593118559331741e-6,6.5830699342405685e-6,6.593118559341217e-6,76.8551646019846,0.007092514297434258,0.007092514297433028,0.007081699998767051,0.007092514297435568,72.09280087703193,72.09280087700242,72.06186017625443,0.0,0.0,0.0,0.0
588.0,0.2132207142761085,7.927955695693165e7,6.585819751008096e-6,6.5858197510119574e-6,6.575684900803119e-6,6.5858197510214815e-6,76.98748999308746,0.007097196249721699,0.007097196249720462,0.007086270606052922,0.007097196249723214,72.23544621076562,72.23544621073613,72.20411598399198,0.0,0.0,0.0,0.0
589.0,0.21322070012854008,7.956058804746325e7,6.578486183884367e-6,6.578486183887754e-6,6.568264595906404e-6,6.5784861838972545e-6,77.11961842098289,0.007101858889479441,0.0071018588894781985,0.007090821100680411,0.007101858889481142,72.37787908062457,72.3778790805951,72.34615552143221,0.0,0.0,0.0,0.0
590.0,0.21322068347258583,7.984179211811471e7,6.5711145628168495e-6,6.571114562819678e-6,6.560805721414469e-6,6.571114562829077e-6,77.25154959744538,0.007106502290132415,0.007106502290131166,0.007095351553596457,0.007106502290134278,72.52009917576345,72.52009917573398,72.48797845295113,0.0,0.0,0.0,0.0
591.0,0.21322066416884491,8.012316712932838e7,6.563701524681879e-6,6.563701524684057e-6,6.553304911162925e-6,6.5637015246932765e-6,77.38328324048814,0.007111126525125803,0.007111126525124549,0.007099862035781134,0.0071111265251278056,72.66210619206029,72.66210619203085,72.62958444958224,0.0,0.0,0.0,0.0
592.0,0.21322064207495914,8.040471104521786e7,6.556243638371573e-6,6.556243638373007e-6,6.545758730958949e-6,6.5562436383819595e-6,77.51481907436303,0.007115731667925036,0.007115731667923776,0.007104352618247658,0.007115731667927151,72.80389983211667,72.80389983208723,72.77097318901659,0.0,0.0,0.0,0.0
593.0,0.21322061704561304,8.068642183356798e7,6.5487374047938395e-6,6.5487374047944265e-6,6.538163678581285e-6,6.548737404803022e-6,77.64615682956055,0.007120317792015796,0.007120317792014531,0.00710882337204238,0.0071203177920179965,72.94547980525749,72.94547980522806,72.91214435560269,0.0,0.0,0.0,0.0
594.0,0.21322058893253365,8.096829746583483e7,6.541179256872365e-6,6.541179256872002e-6,6.5305161837802405e-6,6.541179256880144e-6,77.77729624280987,0.007124884970904013,0.007124884970902744,0.007113274368244787,0.007124884970906271,73.08684582753115,73.08684582750173,73.05309764034659,0.0,0.0,0.0,0.0
595.0,0.21322055758449074,8.125033591714576e7,6.533565559546625e-6,6.5335655595452e-6,6.522812608277691e-6,6.533565559552788e-6,77.90823705707882,0.007129433278115871,0.007129433278114597,0.007117705677967508,0.007129433278118154,73.22799762170945,73.22799762168005,73.19383274091184,0.0,0.0,0.0,0.0
596.0,0.21322054463851486,8.153253687869488e7,6.5265335255041825e-6,6.526533525502113e-6,6.515690778382208e-6,6.526533525509163e-6,78.03898281048129,0.007133962104946306,0.007133962104944827,0.007122116653568904,0.0071339621049485834,73.36893899821338,73.36893899818384,73.33435343551143,0.0,0.0,0.0,0.0
597.0,0.2132205488304518,8.181489784173812e7,6.520021233168369e-6,6.520021233166098e-6,6.50908867807073e-6,6.520021233172709e-6,78.16953160899126,0.00713847156419045,0.007138471564188631,0.007126507415393569,0.007138471564192718,73.50966791574935,73.50966791571953,73.47465767118368,0.0,0.0,0.0,0.0
598.0,0.21322055267792495,8.209741533392558e7,6.513507494394871e-6,6.513507494392431e-6,6.502484607701465e-6,6.5135074943986305e-6,78.29987978154394,0.00714296227219349,0.007142962272191375,0.007130878608795798,0.007142962272195756,73.65018041966299,73.65018041963295,73.6147414767735,0.0,0.0,0.0,0.0
599.0,0.2132205561943697,8.238008738598663e7,6.506993175734778e-6,6.506993175732198e-6,6.495879435194102e-6,6.506993175738011e-6,78.43002713321322,0.007147434295879726,0.0071474342958773585,0.007135230298008466,0.0071474342958819945,73.79047629962076,73.79047629959052,73.75460461578979,0.0,0.0,0.0,0.0
600.0,0.21322055939300633,8.266291203404693e7,6.500479128561613e-6,6.500479128558923e-6,6.489274013269958e-6,6.500479128564373e-6,78.5599734719669,0.007151887702030348,0.007151887702027767,0.007139562547144797,0.007151887702032621,73.9305553484081,73.93055534837768,73.89424685487462,0.0,0.0,0.0,0.0
601.0,0.21322056228683994,8.294588731962843e7,6.493966189071344e-6,6.493966189068571e-6,6.482669179451995e-6,6.493966189073684e-6,78.68971860866662,0.007156322557283427,0.007156322557280673,0.007143875420198363,0.007156322557285714,74.0704173619294,74.07041736189883,74.03366796380323,0.0,0.0,0.0,0.0
602.0,0.21322056488866048,8.322901128964935e7,6.487455178282379e-6,6.48745517827955e-6,6.476065756064807e-6,6.487455178284348e-6,78.8192623570679,0.007160738928133926,0.007160738928131032,0.007148168981043082,0.007160738928136228,74.21006213920795,74.21006213917724,74.17286771548406,0.0,0.0,0.0,0.0
603.0,0.2132205672110427,8.351228199642429e7,6.480946902035567e-6,6.4809469020327075e-6,6.469464550234626e-6,6.480946902037213e-6,78.94860453382009,0.0071651368809336905,0.007165136880930694,0.007152443293433222,0.007165136880936013,74.34948948238608,74.34948948235527,74.3118458859588,0.0,0.0,0.0,0.0
604.0,0.2132205692663463,8.379569749766402e7,6.474442150994202e-6,6.474442150991335e-6,6.462866353889318e-6,6.474442150995569e-6,79.07774495846638,0.007169516481891456,0.00716951648188839,0.0071566984210033975,0.0071695164818938025,74.48869919672504,74.48869919669417,74.45060225440221,0.0,0.0,0.0,0.0
605.0,0.21322057106671566,8.40792558564757e7,6.467941700644015e-6,6.467941700641163e-6,6.456271943758392e-6,6.467941700645146e-6,79.20668345344387,0.007173877797072841,0.007173877797069736,0.007160934427268572,0.007173877797075215,74.62769109060504,74.62769109057409,74.58913660312234,0.0,0.0,0.0,0.0
606.0,0.21322057262408012,8.43629551413627e7,6.46144631129318e-6,6.4614463112903625e-6,6.449682081372987e-6,6.461446311294115e-6,79.33541984408345,0.007178220892400353,0.007178220892397239,0.007165151375624057,0.007178220892402759,74.76646497552524,74.76646497549424,74.72744871756038,0.0,0.0,0.0,0.0
607.0,0.21322057395015379,8.464679342622477e7,6.4549567280723135e-6,6.454956728069552e-6,6.44309751306588e-6,6.454956728073091e-6,79.46395395860992,0.007182545833653385,0.007182545833650291,0.007169349329345511,0.007182545833655827,74.90502066610378,74.90502066607276,74.86553838629074,0.0,0.0,0.0,0.0
608.0,0.21322057505643566,8.493076879035787e7,6.44847368093447e-6,6.448473680931782e-6,6.436518969971487e-6,6.448473680935128e-6,79.59228562814188,0.007186852686468218,0.007186852686465169,0.00717352835158894,0.007186852686470696,75.04335798007773,75.04335798004671,75.00340540102097,0.0,0.0,0.0,0.0
609.0,0.21322057595420954,8.521487931845433e7,6.44199788465515e-6,6.441997884652554e-6,6.42994716802586e-6,6.441997884655723e-6,79.72041468669187,0.0071911415163380165,0.007191141516335039,0.007177688505390698,0.007191141516340535,75.18147673830312,75.18147673827214,75.14104955659187,0.0,0.0,0.0,0.0
610.0,0.21322057665454403,8.549912310060269e7,6.4355300388322916e-6,6.435530038829803e-6,6.423382807966684e-6,6.435530038832811e-6,79.84834097116618,0.007195412388612834,0.007195412388609949,0.007181829853667487,0.007195412388615395,75.31937676475496,75.31937676472401,75.27847065097735,0.0,0.0,0.0,0.0
611.0,0.21322057716829265,8.578349823228782e7,6.429070827886276e-6,6.429070827883908e-6,6.416826575333286e-6,6.429070827886772e-6,79.97606432136503,0.007199665368499609,0.00719966536849684,0.007185952459216359,0.007199665368502217,75.45705788652721,75.4570578864963,75.41566848528458,0.0,0.0,0.0,0.0
612.0,0.21322057750609372,8.606800281439093e7,6.422620921059925e-6,6.422620921057693e-6,6.410279140466626e-6,6.422620921060428e-6,80.10358457998251,0.007203900521062169,0.007203900521059537,0.007190056384714713,0.007203900521064824,75.59451993383279,75.59451993380195,75.55264286375393,0.0,0.0,0.0,0.0
613.0,0.21322057767837038,8.635263495318942e7,6.416180972418502e-6,6.416180972416418e-6,6.403741158509299e-6,6.416180972419039e-6,80.23090159260647,0.007208117911221224,0.007208117911218746,0.007194141692720291,0.007208117911223929,75.73176274000353,75.73176273997278,75.68939359375885,0.0,0.0,0.0,0.0
614.0,0.21322057769533068,8.663739276035707e7,6.409751620849711e-6,6.409751620847788e-6,6.397213269405542e-6,6.409751620850307e-6,80.35801520771872,0.007212317603754375,0.0072123176037520685,0.007198208445671188,0.007212317603757131,75.86878614149029,75.86878614145964,75.8259204858061,0.0,0.0,0.0,0.0
615.0,0.21322057756696738,8.692227435296392e7,6.4033334900637e-6,6.403333490061947e-6,6.3906960979012255e-6,6.403333490064378e-6,80.48492527669488,0.007216499663296108,0.007216499663293989,0.007202256705885849,0.007216499663298916,76.00558997786284,76.0055899778323,75.96222335353556,0.0,0.0,0.0,0.0
616.0,0.21322057730305816,8.720727785347627e7,6.396927188593055e-6,6.396927188591482e-6,6.384190253543854e-6,6.3969271885938375e-6,80.61163165380441,0.007220664154337791,0.007220664154335875,0.007206286535563059,0.007220664154340655,76.14217409180993,76.14217409177952,76.09830201372033,0.0,0.0,0.0,0.0
617.0,0.21322057691316557,8.749240138975678e7,6.3905333097928056e-6,6.390533309791421e-6,6.377696330682573e-6,6.390533309793713e-6,80.73813419621064,0.007224811141227686,0.007224811141225985,0.007210297996781958,0.007224811141230604,76.27853832913924,76.27853832910898,76.23415628626665,0.0,0.0,0.0,0.0
618.0,0.21322057640663697,8.777764309506436e7,6.384152431840422e-6,6.384152431839232e-6,6.371214908468164e-6,6.384152431841472e-6,80.86443276397081,0.007228940688170937,0.007228940688169463,0.0072142911515020326,0.007228940688173911,76.41468253877746,76.41468253874736,76.36978599421404,0.0,0.0,0.0,0.0
619.0,0.21322057579260448,8.806300110805418e7,6.377785117735815e-6,6.377785117734827e-6,6.364746550853042e-6,6.377785117737024e-6,80.99052722003589,0.007233052859229574,0.007233052859228338,0.0072182660615631115,0.0072330528592326054,76.55060657277016,76.55060657274022,76.5051909637351,0.0,0.0,0.0,0.0
620.0,0.21322057507998513,8.834847357277776e7,6.371431915301339e-6,6.371431915300557e-6,6.358291806591259e-6,6.371431915302722e-6,81.11641743025083,0.007237147718322516,0.0072371477183215275,0.0072222227886853795,0.007237147718325606,76.68631028628195,76.68631028625218,76.6403710241357,0.0,0.0,0.0,0.0
621.0,0.21322057427748084,8.86340586386829e7,6.3650933571817874e-6,6.3650933571812165e-6,6.35185120923851e-6,6.3650933571833595e-6,81.24210326335438,0.00724122532922557,0.007241225329224835,0.007226161394469365,0.007241225329228716,76.82179353759633,76.82179353756675,76.77532600785487,0.0,0.0,0.0,0.0
622.0,0.2132205733935782,8.891975446061367e7,6.358769960844395e-6,6.358769960844039e-6,6.345425277152116e-6,6.3587699608461684e-6,81.36758459097912,0.007245285755571421,0.0072452857555709484,0.0072300819403959445,0.007245285755574627,76.9570561881158,76.95705618808641,76.91005575046482,0.0,0.0,0.0,0.0
623.0,0.21322057243654885,8.920555919881044e7,6.352462228578839e-6,6.3524622285787e-6,6.339014513491042e-6,6.3524622285808236e-6,81.49286128765156,0.007249329060849652,0.007249329060849446,0.007233984487826341,0.007249329060852915,77.09209810236179,77.09209810233261,77.04456009067096,0.0,0.0,0.0,0.0
624.0,0.2132205714144491,8.949147101890989e7,6.346170647497239e-6,6.3461706474973196e-6,6.33261940621589e-6,6.346170647499445e-6,81.61793323079202,0.007253355308406725,0.007253355308406791,0.007237869098002129,0.007253355308410048,77.22691914797471,77.22691914794575,77.17883887031188,0.0,0.0,0.0,0.0
625.0,0.21322057033512018,8.977748809194496e7,6.339895689534153e-6,6.339895689534453e-6,6.326240428088894e-6,6.339895689536589e-6,81.74280030071463,0.00725736456144599,0.00725736456144633,0.007241735832045227,0.00725736456144937,77.36151919571392,77.36151919568519,77.31289193435936,0.0,0.0,0.0,0.0
626.0,0.21322056920618815,9.006360859434491e7,6.3336378114465836e-6,6.333637811447104e-6,6.319878036673926e-6,6.333637811449254e-6,81.86746238062749,0.007261356883027685,0.007261356883028302,0.0072455847509579055,0.007261356883031122,77.49589811945772,77.49589811942921,77.44671913091838,0.0,0.0,0.0,0.0
627.0,0.21322056803506384,9.034983070793527e7,6.327397454813972e-6,6.32739745481471e-6,6.313532674336498e-6,6.327397454816884e-6,81.99191935663245,0.0072653323360689324,0.007265332336069827,0.007249415915622779,0.007265332336072427,77.6300557962034,77.63005579617513,77.5803203112271,0.0,0.0,0.0,0.0
628.0,0.21322056682894303,9.06361526199379e7,6.321175046038202e-6,6.3211750460391575e-6,6.307204768243754e-6,6.32117504604136e-6,82.11617111772526,0.007269290983343743,0.007269290983344916,0.007253229386802814,0.007269290983347294,77.76399210606718,77.76399210603915,77.71369532965687,0.0,0.0,0.0,0.0
629.0,0.21322056559480623,9.092257252297089e7,6.314970996343599e-6,6.314970996344769e-6,6.300894730364477e-6,6.314970996347005e-6,82.24021755579551,0.0072732328874830126,0.007273232887484463,0.007257025225141317,0.00727323288748662,77.89770693228422,77.89770693225645,77.84684404371222,0.0,0.0,0.0,0.0
630.0,0.21322056433941883,9.120908861504865e7,6.308785701776929e-6,6.308785701778311e-6,6.294602957469086e-6,6.308785701780584e-6,82.36405856562669,0.007277158110974525,0.0072771581109762505,0.007260803491161952,0.007277158110978187,78.03120016120872,78.0312001611812,77.97976631403088,0.0,0.0,0.0,0.0
631.0,0.21322056306933115,9.149569909958193e7,6.3026195432074e-6,6.30261954320899e-6,6.288329831129638e-6,6.302619543211306e-6,82.48769404489609,0.007281066716162951,0.007281066716164949,0.0072645642452687275,0.007281066716166665,78.16447168231375,78.16447168228649,78.11246200438377,0.0,0.0,0.0,0.0
632.0,0.21322056179087814,9.178240218537767e7,6.2964728863266615e-6,6.296472886328454e-6,6.282075717719823e-6,6.296472886330817e-6,82.61112389417485,0.007284958765249843,0.00728495876525211,0.007268307547745995,0.007284958765253612,78.29752138819134,78.29752138816436,78.24493098167498,0.0,0.0,0.0,0.0
633.0,0.21322056051017982,9.206919608663923e7,6.290346081648803e-6,6.290346081650793e-6,6.275840968414972e-6,6.290346081653207e-6,82.73434801692807,0.0072888343202936485,0.007288834320296179,0.007272033458758462,0.007288834320297467,78.43034917455256,78.43034917452583,78.37717311594182,0.0,0.0,0.0,0.0
634.0,0.21322055923314087,9.235607902296615e7,6.284239464510357e-6,6.2842394645125395e-6,6.26962591919205e-6,6.284239464515006e-6,82.85736631951455,0.007292693443209692,0.007292693443212481,0.007275742038351176,0.007292693443213561,78.56295494022734,78.5629549402009,78.50918828035475,0.0,0.0,0.0,0.0
635.0,0.21322055796545086,9.26430492193543e7,6.278153355070295e-6,6.278153355072664e-6,6.263430890829658e-6,6.2781533550751875e-6,82.98017871118708,0.007296536195770193,0.007296536195773233,0.0072794333464495375,0.007296536195774109,78.69533858716464,78.69533858713847,78.64097635121745,0.0,0.0,0.0,0.0
636.0,0.21322055671258425,9.293010490619588e7,6.272088058310033e-6,6.272088058312581e-6,6.257256188908033e-6,6.272088058315163e-6,83.1027851040922,0.007300362639604251,0.0073003626396075365,0.007283107442859295,0.007300362639608213,78.82750002043232,78.82750002040643,78.77253720796676,0.0,0.0,0.0,0.0
637.0,0.21322055547980032,9.321724431927931e7,6.266043864033429e-6,6.266043864036147e-6,6.251102103809055e-6,6.266043864038791e-6,83.22518541327042,0.007304172836197857,0.007304172836201378,0.007286764387266542,0.007304172836201863,78.95943914821727,78.95943914819165,78.90387073317277,0.0,0.0,0.0,0.0
638.0,0.2132205542721431,9.350446569978938e7,6.260021046866775e-6,6.260021046869656e-6,6.244968910716231e-6,6.260021046872363e-6,83.347379556656,0.007307966846893883,0.0073079668468976336,0.00729040423923772,0.007307966846897932,79.09115588182524,79.0911558817999,79.03497681253867,0.0,0.0,0.0,0.0
639.0,0.21322055309444155,9.379176729430708e7,6.254019866258813e-6,6.254019866261849e-6,6.238856869614711e-6,6.25401986626462e-6,83.46936745507709,0.007311744732892094,0.007311744732896063,0.007294027058219622,0.007311744732896183,79.22265013568102,79.22265013565595,79.1658553349009,0.0,0.0,0.0,0.0
640.0,0.21322055195130946,9.40791473548098e7,6.248040566480723e-6,6.248040566483903e-6,6.2327662252912816e-6,6.248040566486742e-6,83.59114903225573,0.007315506555249136,0.007315506555253314,0.007297632903539384,0.007315506555253265,79.35392182732834,79.35392182730354,79.29650619222907,0.0,0.0,0.0,0.0
641.0,0.21322055084714542,9.436660413867113e7,6.242083376626125e-6,6.242083376629441e-6,6.226697207334362e-6,6.242083376632346e-6,83.71272421480776,0.007319252374878545,0.007319252374882922,0.007301221834404494,0.007319252374882709,79.48497087742982,79.48497087740532,79.42692927962597,0.0,0.0,0.0,0.0
642.0,0.21322054978613283,9.4654135908661e7,6.236148510611081e-6,6.236148510614523e-6,6.220650030134009e-6,6.236148510617495e-6,83.83409293224292,0.007322982252550741,0.0073229822525553035,0.007304793909902786,0.00732298225255494,79.61579720976714,79.61579720974291,79.5571244953276,0.0,0.0,0.0,0.0
643.0,0.21322054877224011,9.494174093294561e7,6.230236167174098e-6,6.230236167177653e-6,6.21462489288192e-6,6.230236167180695e-6,83.95525511696479,0.007326696248893034,0.007326696248897772,0.007308349189002443,0.007326696248897264,79.74640075124088,79.74640075121694,79.68709174070314,0.0,0.0,0.0,0.0
644.0,0.21322054780922023,9.522941748508747e7,6.224346529876117e-6,6.224346529879776e-6,6.208621979571426e-6,6.2243465298828866e-6,84.07621070427082,0.007330394424389616,0.0073303944243945166,0.007311887730551992,0.007330394424393876,79.8767814318706,79.87678143184691,79.81683092025494,0.0,0.0,0.0,0.0
645.0,0.21322054690061124,9.551716384404536e7,6.218479767100528e-6,6.21847976710428e-6,6.202641458997492e-6,6.218479767107458e-6,84.19695963235226,0.007334076839381569,0.0073340768393866185,0.007315409593280312,0.007334076839385855,80.00693918479476,80.00693918477134,79.94634194161857,0.0,0.0,0.0,0.0
646.0,0.2132205460497359,9.580497829417439e7,6.212636032053158e-6,6.212636032056989e-6,6.196683484756724e-6,6.212636032060237e-6,84.3175018422943,0.00733774355406686,0.007337743554072046,0.00731891483579663,0.00733774355407117,80.13687394627085,80.13687394624772,80.07562471556275,0.0,0.0,0.0,0.0
647.0,0.21322054525970185,9.60928591252259e7,6.206815462762276e-6,6.206815462766176e-6,6.1907481952473644e-6,6.206815462769491e-6,84.43783727807593,0.007341394628500344,0.007341394628505651,0.0073224035165905185,0.007341394628504676,80.26658565567531,80.26658565565242,80.20467915598942,0.0,0.0,0.0,0.0
